date,net_pnl,transaction_cost,portfolio_value,invested_weight,net_weight,cash_weight,n_long,n_short,in_regime,holdings,shorts,daily_return
2017-10-23,-193.05056291833048,0.0,101753.19404688249,1.0,0.42297208004950293,0.5770279199504971,12,5,True,"SPY,QQQ,IWM,EFA,EEM,VNQ,LQD,HYG,TIP,GLD,DBC,USO","TLT,IEF,SLV,UUP,FXY",-0.0018936505572837074
2017-10-24,123.96713191217995,0.0,101877.16117879467,1.0,0.42297208004950293,0.5770279199504971,12,5,True,"SPY,QQQ,IWM,EFA,EEM,VNQ,LQD,HYG,TIP,GLD,DBC,USO","TLT,IEF,SLV,UUP,FXY",0.0012183119466015234
2017-10-25,-129.7858020522941,0.0,101747.37537674238,1.0,0.42297208004950293,0.5770279199504971,12,5,True,"SPY,QQQ,IWM,EFA,EEM,VNQ,LQD,HYG,TIP,GLD,DBC,USO","TLT,IEF,SLV,UUP,FXY",-0.0012739440376093685
2017-10-26,-98.75766999231338,0.0,101648.61770675007,1.0,0.42297208004950293,0.5770279199504971,12,5,True,"SPY,QQQ,IWM,EFA,EEM,VNQ,LQD,HYG,TIP,GLD,DBC,USO","TLT,IEF,SLV,UUP,FXY",-0.0009706163881539063
2017-10-27,359.0369331293005,0.0,102007.65463987937,1.0,0.42297208004950293,0.5770279199504971,12,5,True,"SPY,QQQ,IWM,EFA,EEM,VNQ,LQD,HYG,TIP,GLD,DBC,USO","TLT,IEF,SLV,UUP,FXY",0.003532137880763905
2017-10-30,-71.65328861847777,0.0,101936.0013512609,1.0,0.42297208004950293,0.5770279199504971,12,5,True,"SPY,QQQ,IWM,EFA,EEM,VNQ,LQD,HYG,TIP,GLD,DBC,USO","TLT,IEF,SLV,UUP,FXY",-0.0007024305075088481
2017-10-31,166.30628196655434,0.0,102102.30763322745,1.0,0.42297208004950293,0.5770279199504971,12,5,True,"SPY,QQQ,IWM,EFA,EEM,VNQ,LQD,HYG,TIP,GLD,DBC,USO","TLT,IEF,SLV,UUP,FXY",0.0016314773952480254
2017-11-01,1.195710828257024,12.83335000371644,102103.5033440557,1.0,0.5143529954751341,0.48564700452486587,13,4,True,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,LQD,HYG,TIP,GLD,DBC,USO","IEF,SLV,UUP,FXY",1.1710908949798312e-05
2017-11-02,113.02575362813174,0.0,102216.52909768383,1.0,0.5143529954751341,0.48564700452486587,13,4,True,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,LQD,HYG,TIP,GLD,DBC,USO","IEF,SLV,UUP,FXY",0.0011069723361721644
2017-11-03,90.2055484075665,0.0,102306.7346460914,1.0,0.5143529954751341,0.48564700452486587,13,4,True,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,LQD,HYG,TIP,GLD,DBC,USO","IEF,SLV,UUP,FXY",0.0008824947315649999
2017-11-06,231.41197250139894,0.0,102538.1466185928,1.0,0.5143529954751341,0.48564700452486587,13,4,True,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,LQD,HYG,TIP,GLD,DBC,USO","IEF,SLV,UUP,FXY",0.0022619427088736623
2017-11-07,-65.33492144214489,0.0,102472.81169715065,1.0,0.5143529954751341,0.48564700452486587,13,4,True,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,LQD,HYG,TIP,GLD,DBC,USO","IEF,SLV,UUP,FXY",-0.0006371767346758147
2017-11-08,-5.687599207450117,0.0,102467.1240979432,1.0,0.5143529954751341,0.48564700452486587,13,4,True,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,LQD,HYG,TIP,GLD,DBC,USO","IEF,SLV,UUP,FXY",-5.550349515400548e-05
2017-11-09,-184.5037550478763,0.0,102282.62034289533,1.0,0.5143529954751341,0.48564700452486587,13,4,True,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,LQD,HYG,TIP,GLD,DBC,USO","IEF,SLV,UUP,FXY",-0.0018006141645150338
2017-11-10,-144.56783039447146,0.0,102138.05251250086,1.0,0.5143529954751341,0.48564700452486587,13,4,True,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,LQD,HYG,TIP,GLD,DBC,USO","IEF,SLV,UUP,FXY",-0.0014134153965729263
2017-11-13,-26.60754294780186,0.0,102111.44496955305,1.0,0.5143529954751341,0.48564700452486587,13,4,True,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,LQD,HYG,TIP,GLD,DBC,USO","IEF,SLV,UUP,FXY",-0.0002605056812155814
2017-11-14,-130.23774511675273,0.0,101981.2072244363,1.0,0.5143529954751341,0.48564700452486587,13,4,True,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,LQD,HYG,TIP,GLD,DBC,USO","IEF,SLV,UUP,FXY",-0.001275447087793011
2017-11-15,-87.00112308351193,0.0,101894.20610135279,1.0,0.5143529954751341,0.48564700452486587,13,4,True,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,LQD,HYG,TIP,GLD,DBC,USO","IEF,SLV,UUP,FXY",-0.000853109366434967
2017-11-16,360.46850055693403,0.0,102254.67460190972,1.0,0.5143529954751341,0.48564700452486587,13,4,True,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,LQD,HYG,TIP,GLD,DBC,USO","IEF,SLV,UUP,FXY",0.0035376741656771033
2017-11-17,93.8043013390553,0.0,102348.47890324878,1.0,0.5143529954751341,0.48564700452486587,13,4,True,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,LQD,HYG,TIP,GLD,DBC,USO","IEF,SLV,UUP,FXY",0.0009173595408155884
2017-11-20,22.484935821344244,0.0,102370.96383907011,1.0,0.5143529954751341,0.48564700452486587,13,4,True,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,LQD,HYG,TIP,GLD,DBC,USO","IEF,SLV,UUP,FXY",0.00021968998525712845
2017-11-21,369.6739221590858,0.0,102740.6377612292,1.0,0.5143529954751341,0.48564700452486587,13,4,True,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,LQD,HYG,TIP,GLD,DBC,USO","IEF,SLV,UUP,FXY",0.0036111208520047057
2017-11-22,145.3679104769217,0.0,102886.00567170612,1.0,0.5143529954751341,0.48564700452486587,13,4,True,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,LQD,HYG,TIP,GLD,DBC,USO","IEF,SLV,UUP,FXY",0.0014149017725075732
2017-11-24,131.72948790798728,0.0,103017.73515961411,1.0,0.5143529954751341,0.48564700452486587,13,4,True,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,LQD,HYG,TIP,GLD,DBC,USO","IEF,SLV,UUP,FXY",0.0012803440764171212
2017-11-27,-240.6363066033249,0.0,102777.09885301079,1.0,0.5143529954751341,0.48564700452486587,13,4,True,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,LQD,HYG,TIP,GLD,DBC,USO","IEF,SLV,UUP,FXY",-0.0023358726167925035
2017-11-28,250.86951146923283,0.0,103027.96836448002,1.0,0.5143529954751341,0.48564700452486587,13,4,True,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,LQD,HYG,TIP,GLD,DBC,USO","IEF,SLV,UUP,FXY",0.002440908668068361
2017-11-29,-237.7548775345095,0.0,102790.21348694552,1.0,0.5143529954751341,0.48564700452486587,13,4,True,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,LQD,HYG,TIP,GLD,DBC,USO","IEF,SLV,UUP,FXY",-0.002307673162042842
